城市id	城市名称	城市名称英文	市级名称	市级名称英文	省级名称	省级名称英文	国家名称	国家名称英文	经度	纬度	cityType
187717	Clyde River	Clyde River	Prince Edward Island		爱德华王子岛省	Prince Edward Island	Canada	Canada	-63.26407676	46.22241758	0
187679	Squamish	Squamish	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-123.1418619	49.74642078	0
187673	Revelstoke	Revelstoke	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-118.1934158	50.99887686	0
187626	Williams Lake	Williams Lake	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-122.1356201	52.12975708	0
187611	Penticton	Penticton	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-119.5696195	49.49505906	0
187603	Dawson Creek	Dawson	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-120.2292456	55.75372379	0
187602	Peace River	Peace River	British Columbia		艾伯塔	Alberta	Canada	Canada	-122.9395554	56.63834559	0
187551	Cranbrook	Cranbrook	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-115.7671179	49.51240617	0
187538	Comox	Comox	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-124.9084467	49.69435466	0
187532	Smithers	Smithers	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-127.1652936	54.78592084	0
187477	Port Hardy	Port Hardy	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-127.43806	50.69944676	0
187470	Prince George	Prince George	British Columbia		不列颠哥伦比亚省	British Columbia	Canada	Canada	-122.775485	53.92418216	0
187424	Inuvik	Inuvik	Northwest Territories		西北地区	Northwest Territories	Canada	Canada	-122.908718	69.96200124	0
187423	Yellowknife	Yellowknife	Northwest Territories		西北地区	Northwest Territories	Canada	Canada	-114.3508051	62.45704739	0
187407	Chibougamau	Chibougamau	Québec		魁北克	Quebec	Canada	Canada	-74.36613803	49.91470752	0
187209	Sherbrooke	Sherbrooke	Québec		魁北克	Quebec	Canada	Canada	-71.96151575	45.40185703	0
187184	Québec	Quebec	Québec		魁北克	Quebec	Canada	Canada	-71.6517368	53.30735365	0
187134	St. John's	St. John's	Division No.  1	Division No.  1	纽芬兰	Newfoundland	Canada	Canada	-52.7971226	47.48232432	0
187000	North Bay	North Bay	Ontario		安大略省	Ontario	Canada	Canada	-79.45173403	46.30851236	0
186957	Perth	Perth	Ontario		安大略省	Ontario	Canada	Canada	-76.25235663	44.90862837	0
186939	Timmins	Timmins	Ontario		安大略省	Ontario	Canada	Canada	-81.33362115	48.48462783	0
186938	Kapuskasing	Kapuskasing	Ontario		安大略省	Ontario	Canada	Canada	-82.42287506	49.42497243	0
186923	Thunder Bay	Thunder Bay	Ontario		安大略省	Ontario	Canada	Canada	-88.40363358	49.75559098	0
186769	Sudbury	Sudbury	Ontario		安大略省	Ontario	Canada	Canada	-82.14774205	47.43453357	0
179823	Split	Split	Splitsko-Dalmatinska županija		斯普利特-达尔马提亚县	Splitsko-Dalmatinska	Republika Hrvatska	Croatia	16.43426286	43.50879028	0
179805	Dubrovnik	Dubrovnik	Dubrovačko-Neretvanska županija		杜布罗夫尼克-内雷特瓦县	Dubrovacko-Neretvanska	Republika Hrvatska	Croatia	18.09197613	42.64958043	0
178934	Sibiu	Sibiu	Sibiu	Sibiu	锡比乌县	Sibiu	România	Romania	24.24249226	45.85703379	0
178713	Craiova	Craiova	Dolj		多尔日县	Dolj	România	Romania	23.80506499	44.31612217	0
178099	Tulcea	Tulcea	Tulcea	Tulcea	图尔恰县	Tulcea	România	Romania	29.03346567	44.99642359	0
177184	Bacău	Bacau	Bacău		巴克乌县	Bacau	România	Romania	26.77261283	46.42130528	0
176493	Botoșani	Botosani	Botoșani		博托沙尼	Botosani	România	Romania	26.76098002	47.85881423	0
174148	Buzău	Buzau	Buzău		布泽乌县	Buzau	România	Romania	26.74292359	45.24393572	0
174133	Monaco-Ville	Monaco-Ville	Monaco		拉康达明	Condamine	Principatu de Múnegu	Monaco	7.423090249	43.73120047	0
174113	Sombor	Sombor	Војводина		西巴奇卡州	Zapadna-Backa	Република Србија	Serbia	19.11673857	45.76892282	0
173983	Zrenjanin	Zrenjanin	Војводина		中巴纳特州	Srednji-Banat	Република Србија	Serbia	20.40220314	45.3703032	0
173930	Nis	NIS	Централна Србија		尼沙瓦州	Nišava	Република Србија	Serbia	21.90817922	43.31752002	0
173864	Vranje	Vranje	Централна Србија		普奇尼亚州	Pcinja	Република Србија	Serbia	21.91267643	42.55765072	0
173801	Cuprija	Cuprija	Централна Србија		波莫拉夫列州	Pomoravlje	Република Србија	Serbia	21.38077376	43.93099724	0
173793	Valjevo	Valjevo	Централна Србија		科卢巴拉州	Kolubara	Република Србија	Serbia	19.89587518	44.27295406	0
173768	Krusevac	Krusevac	Централна Србија		拉辛那州	Rasina	Република Србија	Serbia	21.33519476	43.58275623	0
173729	Santa Maria	Santa Maria			亚速尔群岛	Azores	República Portuguesa	Portugal	-25.09889122	36.97214519	0
173615	Funchal	Funchal	Madeira	Madeira	马德拉	Madeira	República Portuguesa	Portugal	-16.88308443	32.58857608	0
173604	Ponta Delgada	Ponta Delgada	São Miguel		亚速尔群岛	Azores	República Portuguesa	Portugal	-25.72865268	37.81939196	0
173529	Porto	Porto	Porto	Porto	波尔图区	Porto	República Portuguesa	Portugal	-8.352650498	41.22479457	0
173306	Bragança	Braganca	Bragança	Braganca	帕拉	Pará	República Portuguesa	Portugal	-6.859336975	41.50940639	0
173246	Évora	Evora	Évora	Evora	埃武拉区	Evora	República Portuguesa	Portugal	-7.841797713	38.60387354	0
173158	Coimbra	Coimbra	Coimbra	Coimbra	科英布拉区	Coimbra	República Portuguesa	Portugal	-8.335900697	40.20441395	0
173122	Sines	Sines	Setúbal	Setubal	塞图巴尔区	Setubal	República Portuguesa	Portugal	-8.777518274	37.92484488	0
173103	Karlstad	Karlstad	Svealand		韦姆兰省	Varmland	Konungariket Sverige	Sweden	13.50998549	59.38599961	0
172883	Visby	Visby	Gotlands län		哥得兰省	Gotland	Konungariket Sverige	Sweden	18.31086541	57.63537398	0
172860	Umea	Umea	Norrland		西博滕	Vasterbotten	Konungariket Sverige	Sweden	20.24815707	63.82907656	0
172842	Gallivare	Gallivare	Norrland		北博滕	Norrbotten	Konungariket Sverige	Sweden	20.6706209	67.13698738	0
172833	Kiruna	Kiruna	Norrland		北博滕	Norrbotten	Konungariket Sverige	Sweden	20.25509361	67.85845703	0
172818	Lulea	Lulea	Norrland		北博滕	Norrbotten	Konungariket Sverige	Sweden	22.15853352	65.59657809	0
172744	Gavle	Gavle	Norrland		耶夫勒堡省	Gavleborg	Konungariket Sverige	Sweden	17.12032954	60.67553505	0
172567	Norrkoping	Norrkoping	Götaland		东约特兰省	Ostergotland	Konungariket Sverige	Sweden	16.18035014	58.59137542	0
172560	Linkoping	Linkoping	Götaland		东约特兰省	Ostergotland	Konungariket Sverige	Sweden	15.63330011	58.40353597	0
172290	Helsingborg	Helsingborg	Götaland		斯科讷	Skane	Konungariket Sverige	Sweden	12.72281039	56.0409062	0
172264	Malmo	Malmo	Götaland		斯科讷	Skane	Konungariket Sverige	Sweden	13.01784673	55.5916304	0
171533	Basel	Basel	Basel	Basel	巴塞尔城市州	Basel-Stadt	Schweizerische Eidgenossenschaft	Switzerland	7.59266585	47.55609054	0
171033	Interlaken	Interlaken	Bern - Berne		伯恩州	Bern	Schweizerische Eidgenossenschaft	Switzerland	7.865334094	46.68732619	0
170826	Zermatt	Zermatt	Valais - Wallis		瓦莱州	Valais	Schweizerische Eidgenossenschaft	Switzerland	7.752613431	45.98972609	0
170772	Altdorf (UR)	Altdorf	Uri		乌里州	Uri	Schweizerische Eidgenossenschaft	Switzerland	8.640998123	46.88832838	0
170706	St. Gallen	St. Gallen	Sankt Gallen		圣加仑州	Saint Gallen	Schweizerische Eidgenossenschaft	Switzerland	9.375556916	47.42213567	0
170490	Chur	Chur	Graubünden - Grigioni - Grischun		格劳宾登州	Graubunden	Schweizerische Eidgenossenschaft	Switzerland	9.529665605	46.85211755	0
170453	Poschiavo	Poschiavo	Graubünden - Grigioni - Grischun		格劳宾登州	Graubunden	Schweizerische Eidgenossenschaft	Switzerland	10.06079118	46.35258236	0
170437	Davos	Davos	Graubünden - Grigioni - Grischun		格劳宾登州	Graubunden	Schweizerische Eidgenossenschaft	Switzerland	9.833061322	46.75320933	0
170431	Samedan	Samedan	Graubünden - Grigioni - Grischun		格劳宾登州	Graubunden	Schweizerische Eidgenossenschaft	Switzerland	9.849163207	46.53324505	0
170337	Montreux	Montreux	Vaud		沃州	Vaud	Schweizerische Eidgenossenschaft	Switzerland	6.940746593	46.45177254	0
170242	Lausanne	Lausanne	Vaud		沃州	Vaud	Schweizerische Eidgenossenschaft	Switzerland	6.606618223	46.57163809	0
169715	Lugano	Lugano	Ticino		提契诺州	Ticino	Schweizerische Eidgenossenschaft	Switzerland	9.00245914	46.04268163	0
169577	Locarno	Locarno	Ticino		提契诺州	Ticino	Schweizerische Eidgenossenschaft	Switzerland	8.781897282	46.17479752	0
169515	Schaffhausen	Schaffhausen	Schaffhausen	Schaffhausen	沙夫豪森州	Schaffhausen	Schweizerische Eidgenossenschaft	Switzerland	8.564470704	47.72179498	0
169375	Neuchâtel	Neuchatel	Neuchâtel		纳沙泰尔州	Neuchatel	Schweizerische Eidgenossenschaft	Switzerland	6.78038792	46.99553075	0
169162	Poprad	Poprad	Východné Slovensko		普列索夫州	Prešov	Slovenská republika	Slovakia	20.30202461	49.05935085	0
167977	Ceuta	Ceuta	Ceuta	Ceuta	西屋达	Ceuta	Reino de España	Spain	-5.342817951	35.89363137	0
167026	Alicante	Alicante	Comunidad Valenciana / Comunitat Valenciana		巴伦西亚	Valencia	Reino de España	Spain	-0.495705693	38.35177163	0
166793	Mérida	Mérida	Extremadura		埃斯特雷马杜拉	Extremadura	Reino de España	Spain	-6.413762436	38.97400868	0
166033	Salamanca	Salamanca	Castilla y León		卡斯蒂利亚-里昂	Castile and Leon	Reino de España	Spain	-6.065361897	40.804969	0
164496	Valladolid	Valladolid	Castilla y León		卡斯蒂利亚-里昂	Castile and Leon	Reino de España	Spain	-4.847186755	41.63412085	0
163896	Bilbao	Bilbao	Euskadi		巴斯克区	Basque Country	Reino de España	Spain	-2.937217119	43.25359572	0
162184	Albacete	Albacete	Castilla-La Mancha		卡斯蒂利亚-拉曼查	Castile-La Mancha	Reino de España	Spain	-1.980324907	38.82542641	0
161091	Comunidad Valenciana	Valencia	Comunidad Valenciana	Valencia	巴伦西亚	Valencia	Reino de España	Spain	-0.554726657	39.4014321	0
160752	Córdoba	Cordoba	Andalucía	Andalusia	安达卢西亚	Andalusia	Reino de España	Spain	-4.809249167	37.99269503	0
160642	Sevilla	Sevilla	Andalucía	Andalusia	安达卢西亚	Andalusia	Reino de España	Spain	-5.682764825	37.43568072	0
160429	Almería	Almeria	Andalucía	Andalusia	安达卢西亚	Andalusia	Reino de España	Spain	-2.344800997	37.19616724	0
160260	North Granada	North Granada	Andalucía	Andalusia	安达卢西亚	Andalusia	Reino de España	Spain	-3.267893658	37.31252271	0
160076	Málaga	Málaga	Andalucía	Andalusia	安达卢西亚	Andalusia	Reino de España	Spain	-4.725863846	36.81391259	0
160041	Πάτρα	Patras	Περιφέρεια Δυτικής Ελλάδας		西希腊	Greece West	Ελληνική Δημοκρατία	Greece	21.795584	38.21550181	0
159927	Ρόδος	Rhodes	Περιφέρεια Νοτίου Αιγαίου		南爱琴	Aegean South	Ελληνική Δημοκρατία	Greece	27.9525233	36.1848239	0
159859	Τρίπολη	Tripoli	Περιφέρεια Πελοποννήσου		伯罗奔尼撒	Peloponnese	Ελληνική Δημοκρατία	Greece	22.34530762	37.53385735	0
159777	Λάρισα	Larissa	Περιφέρεια Θεσσαλίας		色萨利	Thessaly	Ελληνική Δημοκρατία	Greece	22.33605577	39.62172378	0
159667	Θεσσαλονίκη	Thessaloniki	Περιφέρεια Κεντρικής Μακεδονίας		中马其顿	Macedonia Central	Ελληνική Δημοκρατία	Greece	22.9536935	40.62334612	0
159211	Salamis	Salamis	Περιφέρεια Αττικής		阿提卡	Attica	Ελληνική Δημοκρατία	Greece	23.51076574	37.96565516	0
158476	Miskolc	Miskolc	Észak-Magyarország		米什科尔茨	Miskolc	Magyarország	Hungary	20.69940579	48.09280579	0
158311	Nagykanizsa	Nagykanizsa	Zala	Zala	瑙吉考尼饶	Nagykanizsa	Magyarország	Hungary	16.99551591	46.44475951	0
157255	Cegléd	Cegléd	Közép-Magyarország		佩斯州	Pest	Magyarország	Hungary	19.80761524	47.20136682	0
156885	Debrecen	Debrecen	Hajdú-Bihar	Hajdu-Bihar	德布勒森	Debrecen	Magyarország	Hungary	21.66561606	47.53042118	0
156799	Szeged	Szeged	Dél-Alföld		塞格德	Szeged	Magyarország	Hungary	20.1426344	46.25015101	0
154257	Rosario	Rosario	Santa Fe	Santa Fe	圣大非省	Santa Fe	República Argentina	Argentina	-60.68887108	-32.93523169	0
154046	Córdoba	Cordoba	Córdoba		科尔多瓦省	Cordoba	República Argentina	Argentina	-63.80069792	-32.1400543	0
153733	Ushuaia	Ushuaia	Tierra del Fuego		火地岛省	Tierra Del Fuego	República Argentina	Argentina	-68.29861007	-54.81290459	0
153027	La Plata	La Plata	Buenos Aires	Buenos Aires	布宜诺斯艾利斯省	Buenos Aires	República Argentina	Argentina	-57.97415704	-34.92768128	0
151553	Concepción	Concepcion	Región Oriental		比奥比奥大区	Bio-Bio	República del Paraguay	Paraguay	-57.11782997	-22.8398449	0
151336	Capri	Capri			坎帕尼亚	Campania	Repubblica Italiana	Italy	14.24656982	40.55227641	0
151113	Palermo	Palermo	Sicilia		西西里岛	Sicily	Repubblica Italiana	Italy	13.58773204	37.86833604	0
150913	Messina	Messina	Sicilia		西西里岛	Sicily	Repubblica Italiana	Italy	14.94423635	38.0201733	0
150482	Turin	Turin	Piemonte		皮埃蒙特	Piedmont	Repubblica Italiana	Italy	7.654040796	45.07014117	0
148787	Trento	Trento	Trentino-Alto Adige	Trentino-Alto Adige	特伦蒂诺-上阿迪杰	Trentino-Alto Adige	Repubblica Italiana	Italy	11.12065721	46.13477554	0
148774	Trieste	Trieste	Friuli Venezia Giulia		弗留利-威尼斯朱利亚	Friuli-Venezia Giulia	Repubblica Italiana	Italy	13.76511254	45.6908704	0
147919	Bergamo	Bergamo	Lombardia	Lombardy	伦巴第	Lombardy	Repubblica Italiana	Italy	9.789306282	45.7965864	0
147723	Pizzale	Pizza	Lombardia	Lombardy	伦巴第	Lombardy	Repubblica Italiana	Italy	9.056130356	45.04381864	0
145526	Cappadocia		Abruzzo		阿布鲁佐	Abruzzo	Repubblica Italiana	Italy	13.25173679	42.0059689	0
145465	Pescara	Pescara	Abruzzo		阿布鲁佐	Abruzzo	Repubblica Italiana	Italy	13.98461543	42.33266148	0
145200	Brindisi	Brindisi	Puglia		普利亚	Apulia	Repubblica Italiana	Italy	17.69385559	40.61004251	0
144645	Cervia	Cervia	Emilia-Romagna		艾米利亚-罗马涅	Emilia-Romagna	Repubblica Italiana	Italy	12.31506609	44.25152591	0
144273	Cagliari	Cagliari	Sardegna		撒丁岛	Sardinia	Repubblica Italiana	Italy	9.112839626	39.22720972	0
143651	Verona	Verona	Veneto		威尼托	Veneto	Repubblica Italiana	Italy	11.03669925	45.41735401	0
143315	Campobasso	Campobasso	Molise		莫利塞	Molise	Repubblica Italiana	Italy	14.77711397	41.70270619	0
142570	Grosseto	Grosseto	Toscana		托斯卡纳	Tuscany	Repubblica Italiana	Italy	11.24602363	42.79023943	0
142292	Arezzo	Arezzo	Toscana		托斯卡纳	Tuscany	Repubblica Italiana	Italy	11.85506762	43.53246642	0
142277	Biskra - بسكرة	Biskra			比斯克拉省	Biskra	الجزائر	Algeria	5.334139779	34.46915342	0
141901	Oran - وهران	Oran	Oran - وهران		奥兰省	Oran	الجزائر	Algeria	-0.599432506	35.64861939	0
141841	Tlemcen - تلمسان	Tlemcen	Tlemcen - تلمسان		特莱姆森省	Tlemcen	الجزائر	Algeria	-1.405521634	34.72639509	0
141505	Annaba - عنابة‎	Annaba	Annaba - عنابة‎		安纳巴省	Annaba	الجزائر	Algeria	7.542238479	36.8377637	0
141485	Constantine - قسنطينة	Constantine	Constantine - قسنطينة		君士坦丁省	Constantine	الجزائر	Algeria	6.687152112	36.34860884	0
141481	Tiaret - تيارت	Tiaret	Tiaret - تيارت		提亚雷特省	Tiaret	الجزائر	Algeria	1.529460982	34.96541642	0
141208	Aberdeen	Aberdeen	Scotland		阿伯丁市	Aberdeen City	United Kingdom	United Kingdom	-2.123595628	57.14306804	0
140878	Kirkwall	Kirkwall	Scotland		奥克尼群岛	Orkney Islands	United Kingdom	United Kingdom	-2.955212158	58.9806017	0
140353	Lerwick	Lerwick	Scotland		设得兰群岛	Shetland Islands	United Kingdom	United Kingdom	-1.162424323	60.15785414	0
140076	Stornoway	Stornoway	Scotland		西部群岛	Na h-Eileanan an Iar	United Kingdom	United Kingdom	-6.37918342	58.21441388	0
140026	Campbeltown	Campbeltown	Scotland		阿盖尔-比特	Argyll and Bute	United Kingdom	United Kingdom	-5.607770282	55.42953624	0
139182	Oxford	Oxford	England		牛津郡	Oxfordshire	United Kingdom	United Kingdom	-1.240983509	51.754541	0
139055	Windsor and Maidenhead	Windsor	England		温莎-梅登黑德	Windsor and Maidenhead	United Kingdom	United Kingdom	-0.699558018	51.48568458	0
139017	Dartford	Dartford	England		肯特郡	Kent	United Kingdom	United Kingdom	0.253160345	51.43145254	0
138974	Maidstone	Maidstone	England		肯特郡	Kent	United Kingdom	United Kingdom	0.580623295	51.23494366	0
138741	Wandsworth Common	Wandsworth	England		大伦敦	Greater London	United Kingdom	United Kingdom	-0.175883294	51.44702568	0
138632	Greenwich West	Greenwich	England		大伦敦	Greater London	United Kingdom	United Kingdom	-0.008132067	51.47725264	0
138492	Wembley Central	Wembley	England		大伦敦	Greater London	United Kingdom	United Kingdom	-0.297254586	51.54993738	0
137985	Bradford	Bradford	England		西约克郡	West Yorkshire	United Kingdom	United Kingdom	-1.855485023	53.84475616	0
137920	Sheffield	Sheffield	England		南约克郡	South Yorkshire	United Kingdom	United Kingdom	-1.550471385	53.40444498	0
137849	Hull Road	Hull	England		约克	York	United Kingdom	United Kingdom	-1.048332418	53.95452894	0
137687	Bridlington	Bridlington	England		东约克郡	East Riding of Yorkshire	United Kingdom	United Kingdom	-0.20242085	54.09137098	0
137568	Yorkshire and the Humber	York	England		约克	York	United Kingdom	United Kingdom	-1.20991031	53.95957729	0
137451	Hadley and Leegomery	Hadley	England		特尔福德和雷金	Telford and Wrekin	United Kingdom	United Kingdom	-2.478515952	52.71332859	0
137366	Shropshire	Shropshire	England		什罗普郡	Shropshire	United Kingdom	United Kingdom	-2.734140369	52.63533051	0
137324	Coventry	Coventry	England		西米德兰兹郡	West Midlands	United Kingdom	United Kingdom	-1.51975939	52.41687777	0
137051	Weymouth	Weymouth	England		多塞特	Dorset	United Kingdom	United Kingdom	-2.473985853	50.62465978	0
137043	Dorchester	Dorchester	England		多塞特	Dorset	United Kingdom	United Kingdom	-2.447179125	50.71489076	0
136710	Burnham-On-Sea	Burnham	England		森麻实郡	Somerset	United Kingdom	United Kingdom	-2.992483686	51.24137823	0
136610	Camborne	Camborne	England		康沃尔郡	Cornwall	United Kingdom	United Kingdom	-5.292847785	50.22049416	0
136440	Nottingham	Nottingham	England		诺丁汉	City of Nottingham	United Kingdom	United Kingdom	-1.176343655	52.96073974	0
136419	Waddington	Waddington	England		林肯郡	Lincolnshire	United Kingdom	United Kingdom	-0.543676016	53.1715466	0
136176	Leicester	Leicester	England		莱斯特	City of Leicester	United Kingdom	United Kingdom	-1.130878771	52.62961258	0
135431	Hoylake and Meols	Hoylake and Meols	England		默西赛德郡	Merseyside	United Kingdom	United Kingdom	-3.164126629	53.3906609	0
134892	Chelmsford	Chelmsford	England		埃塞克斯	Essex	United Kingdom	United Kingdom	0.480852552	51.72547989	0
134701	Cambridge	Cambridge	England		剑桥郡	Cambridgeshire	United Kingdom	United Kingdom	0.132953349	52.19934171	0
134480	Cardiff	Cardiff	Wales		加的夫	Cardiff	United Kingdom	United Kingdom	-3.199718996	51.50871723	0
133591	Wales	Wales	Wales		南约克郡	South Yorkshire	United Kingdom	United Kingdom	-4.120121665	52.35288538	0
133277	Cochabamba	Cochabamba	Cochabamba	Cochabamba	科恰班巴省	Cochabamba	Estado Plurinacional de Bolivia	Bolivia	-65.63835585	-17.23126774	0
133070	La Paz	La Paz	La Paz	La Paz	拉巴斯省	La Paz	Estado Plurinacional de Bolivia	Bolivia	-68.12984989	-15.22800313	0
133065	Malabo	Malabo	Región Insular		北比奥科省	Bioko Norte	República de Guinea Ecuatorial	Equatorial Guinea	8.781681107	3.750736322	0
